id,text
1489,U kojoj seriji za decu postoji izmišljeni lik po imenu Ujak Bugarska koji traži od drugih da mu donesu primerke lista Tajms pronađene među otpadom?
1490,Koja bolest je harala Evropom tokom kasnog srednjeg veka?
1491,Koji osnivači su bili odgovorni za crvene majce?
1492,Gde se održava formalno obrazovanje?
1493,Na kojoj konzoli za igranje je Gugl omogućio prenos uživo Jutjub-a u decembru 2013. godine?
1494,Zasluge koga podržavaju moderni?
1495,Čemu lingvisti različito pristupaju?
1496,Koje sredstvo je dodalo navijačku bazu Arsenalu?
1497,Od koga je Somalijsko muslimansko Adžuransko carstvo proglasilo nezavisnosti novim kovanicama?
1498,"Koji je pesnik iz 12. veka jednom napisao: „Ale se zove među ljudima, ali među bogovima pivo”."
1499,"Kako se zove, u računarskom smislu, kada računar brzo prelazi između pokretanja svakog programa redom?"
1500,Koliko je muškaraca u 2013. godini izloženo testiranju ukusa piva po časopisu Neuropsihofarmakologija?
1501,Šta može ugroziti egzistenciju endemičnih vrsta?
1502,Koji politički sporazum je povezan sa podgrupom koja govori dijalekt ?
1503,Koje godine je prvo pitanje na Jutjub-u postavljeno  predsedničkom kandidatu?
1504,Koliko brojeva može da ima kapacitet ćelije memorije računara?
1505,U kojoj zemlji su srpskohrvatski jezik nazivali „bosanskim”?
1506,Šta je izazvalo povećanje urbanizacije u Kini?
1507,Kada su formirana tehnička pravila za japansku verziju muške ritmičke gimnastike?
1508,Koja partija je dominirala politikom Floride od 1930. godine do 1960. godine?
1509,Koji događaj je podelio Ujedinjeno Kraljevstvo u dve grupe?
1510,Koja servis sadrži 10 VD kanala i završen je sa postepenin uvođenjem u oktobru 2012. godine?
1511,Šta omogućava ljudima na izdvojenim lokacijama mogućnost video-konferencije sa udaljenim kolegama?
1512,Kojom vrstom takmičenja su nazvane utakmice u kojima se mora odlučiti pobednik?
1513,Blok-flauta je deo koje porodice duvačkih instrumenata?
1514,Šta se dešava kada postoji prisustvo masti u tankom crevu?
1515,Gde su objavljeni Sanskrit Vartaman Patram i Vishwasya Vrittantam?
1516,Kako se naziva sposobnost čuvanja i izvršavanja lista instrukcija?
1517,Ko je poboljšao parnu mašinu?
1518,Koji je bio hit singl grupe Tin Lizi?
1519,Za kada je Tejlorov izveštaj postavio rok za zamenu tribina sa sedištima na stadionima?
1520,Koji je bio cilj sistema Transformator?
1521,Gde je Arsenal bio rangiran u diviziji do 1920. godine?
1522,Šta je narkokleptokratija?
1523,Da li je Prva divizija Fudbalske lige ikada bila na vrhunskom nivou?
1524,Imenujte jedan aerodrom koji nudi među-terminalni prevoz.
1525,Šta je omogućila jednaka temperacija kod teško štimovanih klavijaturnih instrumenata?
1526,Polifona muzika uključivala je složenije glasove čega?
1527,Kako je poznat kontroverzni program Agencije za nacionalnu bezbednost koji se koristi u Sjedinjenim Državama?
1528,U kojoj pokrajini su srpski i hrvatski oba službeni jezici?
1529,Šta materijalisti smatraju najvažnijim?
1530,Gde su sačuvani mnogi sanskritski tekstovi?
1531,Šta je bio uzrok Titove smrti?
1532,Kako se nazivaju ulazni i izlazni uređaji?
1533,Šta je izazvalo smrt cara Aurangzeba?
1534,Posle kog rata je Moskva počela represiju nad ukrajinskim jezikom?
1535,Kako su se crnci prepoznavali u ranoj Americi?
1536,Zašto je engleskim klubovima zabranjen pristup evropskim takmičenjima u osamdesetim godinama 20. veka?
1537,Kako se zove kada svetlost ošteti pivo koje nije u limenci?
1538,Zašto je Dajk želeo da samo veći klubovi budu predstavljeni na nacionalnoj televiziji?
1539,Koji tim je 1909. godine prvobitno oponašao aktuelnu crvenu boju Arsenala?
1540,Od čega se obično sastoje univerziteti?
1541,Kolika je bila ukupna posećenost svih utakmica Premijer lige tokom sezone 2009./2010. godine?
1542,"Od čega su, uopšteno, sastavljene arhaične stene?"
1543,Šta su postigli biti mnogi od sultana Osmanskog carstva?
1544,Koji je kapacitet na stadionu Blumfild Roud?
1545,Kada je usvojen novi ustav Jugoslavije?
1546,"Zajedno sa valencom, koja je druga od dve dimenzije koja se koristi za mapiranje emocionalnih iskustava?"
1547,Koje se pismo razvilo iz pisma gupta u 8. veku?
1548,Za koju osobu Dinić daje nekoliko alternativnih identiteta ?
1549,Od koje godine je ženski fudbal olimpijski događaj?
1550,Kada je Britanskoj istočnoj kompaniji dato pravo da prikuplja prihod?
1551,Koji kontinent se pomakao na najjužniji deo Zemlje u periodi kambrijuma?
1552,Zašto se srpski i hrvatski često tretiraju kao različiti jezici?
1553,Koliko žutih kartona vodi do crvenog kartona?
1554,U kojoj sezoni je Arsenal osvojio svoju prvu ligu i dvostruki FA kup?
1555,Koliko različitih britanskih saveza je deo IFAB?
1556,Kako se zvala nova aplikacija koju je Jutjub pokrenuo?
1557,Protiv kog tima je Svonzi Siti odigrao svoju prvu utakmicu Premijer lige?
1558,Koliko je veći propusni opseg bio potreban za rane VDTV-e komercijalne eksperimenate nego za SD emitovanje?
1559,Koliko se revanš utakmica odigralo na Ovalu?
1560,Kako se još naziva jezik jue?
1561,Šta se promenilo kada je koncept proširen?
1562,Koji tip društva uglavnom uzgaja monokulture?
1563,Koja je najveća indoevropska etnolingvistička grupa u Evropi?
1564,Zašto su voćna mušica i nematoda najintenzivnije proučavani modeli metazoa?
1565,Koliko je divizija imala Fudbalska liga nakon osnivanja Premijer lige?
1566,U kojoj zemlji su deca igrala fudbal u državnim školama u 19. veku?
1567,Koji je bio prvi računar dostupan za javnost?
1568,Koji je bio prvi fudbalski klub sa juga Engleske koji se pridružio fudbalskoj ligi?
1569,Kako je čovekovo vreme na Zemlji podeljeno?
1570,Ko je sa Titom napisao predlog zakona o „samoupravljanju”?
1571,Koja tehnologija se može koristiti zajedno sa video-konferencijama?
1572,Kada je Hrom objavljen?
1573,Sa koliko kadrova u sekundi oznaka  1920x1080p25 identifikuje progresivni format skeniranja?
1574,U kojoj deceniji je Arsenal dominirao u engleskom fudbalu?
1575,Koji je razlog za proučavanje promocije nacionalne bezbednosti mreže i zakona o informacionim tehnologijama?
1576,Koje je etničko poreklo dunavskog švapskog stanovništva?
1577,Kada je napravljen prvi pregledač?
1578,Kada je vladao sultan Mehmed šesti?
1579,Šta je išlo uz Internet eksplorer?
1580,Kako se opisuje bol izazvan A-delta vlaknama?
1581,Sa kojim egipatskim liderom je Tito radio u Pokretu nesvrtanih?
1582,Koji je bio raniji naziv Rajamangala Univerziteta za tehnologiju?
1583,U kojoj vrsti tradicije je nastao sanskrit?
1584,Čime se bavi pedagoška psihologija?
1585,Potomak čega je praslovenski?
1586,Cilj imunologa je da proučava koja živa bića?
1587,Iz kog grada je Van Hejlen bio poreklom?
1588,Haka je jezik iz kog geografskog dela Kine?
1589,Šta znači reč mavron?
1590,Ko je objavio rat protiv Osmanskog sultana 1821. godine?
1591,Šta znači crveni karton?
1592,U kom formatu se od 2004. isključivo štampa Tajms?
1593,"Koji kriminal košta više od jednog biliona američkih dolara svake godine, širom sveta?"
1594,Kako glasi latinska reč za arhitekturu?
1595,Šta organizacije koriste za proučavanje korupcije umesto javnih anketa?
1596,Šta je često jedan od načina da korupcija uđe u polje građevinarstva ispod standarda?
1597,Šta je izveštaj Arensala o dobiti pre oporezivanja za sezonu 2014./2015. godine?
1598,Gde Dloit Futbol Mani Lejg rangira Arsenal u svetskim fudbalskim klubovima?
1599,UNFPA je prvobitno upravljala koja ustanova UN?
1600,Kako se zovu najprodavanije tabloidne dnevne novine u Ujedinjenom Kraljevstvu?
1601,Koja vrsta tehnologije se koristi za bežično povezivanje na internet?
1602,Koje godine je Benediktinska pivara Vajenštefan prvi put licencirana kao pivara?
1603,Koji bivši direktor je branio UNFPA?
1604,Koje su narodni jezici postojali u drevnoj Indiji pored sanskrita?
1605,Na kom kontinentu se nalaze sve 22 zemlje sa niskim razvojem?
1606,Kaji je bio naziv Def lepardovog albuma  iz 1992. godine?
1607,Kod kojih organizama nije poznat nijedan mehanizam putem kojeg bi oni mogli imati osećaj bola?
1608,Koja dva kluba „Velike četvorke” nisu završili u prva četiri u sezoni 2011./2012. godine?
1609,Ko je napisao knjigu o Titu dovodeći u pitanje njegovo pravo poreklu?
1610,Koja zemlja je svetski lider u pružanju VRS usluga?
1611,"U kom filmskom žanru, pored drame i melodrame, emocije igraju važnu ulogu?"
1612,"U medicinskoj dijagnozi, šta se smatra bolom?"
1613,Ko je sprovodio „test olovke”?
1614,Protiv koga se udružio Drugi kontinentalni kongres?
1615,"Koji je primer emocije koja, prema psihološkoj teoriji konstrukcije, nije ista od jednog slučaja do drugog?"
1616,Koju klasičnu pesmu je Blu čir obradio?
1617,Koja je minimalna brzina bitova za komprimovan video i audio prenos?
1618,"Sem zbog procena rizika, zašto ekonomisti analiziraju emocije?"
1619,Šta se dobijalo besplatno uz Vindous OS?
1620,Kada je materijalizam postao deo drevne indijske filozofije?
1621,Koje  godine je objavljeno prvo izdanje Tajmsa?
1622,"Kolika je, obično, brzina drugog stava u klasičnom delu?"
1623,Koja vrsta alkohola se nalazi u vinu i destilovanim alkoholnim pićima?
1624,"Šta osigurava opstanak ljudske vrste pružajući hranu, sklonište, druge resurse čovečanstvu?"
1625,Kog benda je bio naziv debi albuma Šejk jor mani mejker?
1626,Gde mogu da idu učenici nakon završetka sveobuhvatne škole u Gibraltaru?
1627,U kojoj godini je engleskim fudbalskim klubovima zabranjeno takmičenje u Evropi?
1628,Šta je služilo kao osnova za strukturu ekonomije Osmanskog carstva?
1629,Znojenje je proizvod uzbuđenja kog sistema?
1630,Ko je spremao nekoliko pokušaja atentata na Tita?
1631,Koji je bio početni naziv FK Arsenal?
1632,U kom temperamentu se izvodi muzika  engleske renesanse?
1633,Kako se izveštaj o ljudskom razvoju za 2009. godinu odnosi na zemlje koje su rangirane „veoma visoko”?
1634,Koja odeljenja fakulteta mogu biti povezana sa univerzitetskim bolnicama?
1635,Kako se može blokirati mrežni napad sa jedne internet protokol adrese?
1636,Kada je Jutjub postao dostupan na Epl proizvodima?
1637,Koja vrsta antropologije nastala je kao podfokusna grupa?
1638,Koji paraziti su uključeni u grupu Platihelmintesa?
1639,Na šta liče VDIU-a?
1640,Koji član Krivičnopravne konvencije o korupciji sadrži posebne kriterijume za utvrđivanje neprikladnog uticaja?
1641,Kog datuma je 1920. godine Komunistička partija bila zabranjena u Jugoslaviji?
1642,Gde je Arsenal igrao utakmice zbog povećanog kapaciteta rasporeda sedenja?
1643,Koji arhitektonski stilovi postoje na Floridi?
1644,Koja zemlja ima složen način priznavanja rase?
1645,Na koga je Vajc imao uticaj?
1646,Koje su četiri faktora koji određuju kako telo reaguje na antigen?
1647,Koji predstavnik Arsenala je održao razgovore sa Fudbalskom asocijacijom o dobijanju njihove podrške za novu ligu?
1648,Kada se pojavljuju ranjivosti mikročipova?
1649,Koja vrsta antropologije se fokusira na političku agendu umesto na doprinos nauci?
1650,Ko je opisao koncept kontinuima intenziteta?
1651,Na kraju kog svetskog rata su Nemci nastanili Jugoslaviju?
1652,Koliko godina nakon Prvog svetskog rata je počeo Drugi svetski rat?
1653,Do koje godine je Arsenal postao društvo sa ograničenom odgovornošću?
1654,Koji sistemi su tradicionalno usmerenje fonologije?
1655,Kada se Jugoslavija raspala?
1656,Sa kim UNFPA radi u partnerstvu?
1657,Tokom kojeg perioda je postojala Mauretanija?
1658,Na koje osmanske književne pokrete je najviše uticala poetska tradicija?
1659,Kako se zvao sovjetski dvostruki agent koji je bio dopisnik lista Tajms u Španiji krajem 1930-ih?
1660,Od kog imena dolazi Ginez?
1661,Koju vrednost je Forbs uknjižio Arsenalu u 2015. godini?
1662,Koje su epske pesme napisane na postvedskom sanskritu?
1663,Šta je DVE?
1664,Koji nelingvistički razvoj utiče na status jezika?
1665,Koje godine je unuk osnivača nasledio svog oca kao urednik lista Tajms?
1666,Do kog vremenskog perioda je doveo tehnološki napredak?
1667,Gde je osnovan NCSO?
1668,Gde se podaci iz ulaznih uređaja šalju nakon obrade?
1669,"Glasni, oštriji  spoljašnji instrumenti nazivali su se ""haut"", dok su tiši, intimniji instrumenti nazivali kako?"
1670,Odakle dolazi naziv opistokonti?
1671,Uobičajeno je da aerodromi obezbeđuju pokretne prolazne staze i šta još?
1672,Kada je Jutjub pokrenuo svoju prvu aplikaciju za Ajfon?
1673,Šta je još bilo izgrađeno u Rumuniji gde je Osmansko carstvo izgradilo strukture koje su uključivale džamije i mostove?
1674,Ko je razvio prve sisteme za prenos usporenog gledanja video-zapisa?
1675,"Ko je rekao: ""Oni ne osvajaju našu zemlju, mi osvajamo njihovu, tako će uvek biti za nas""?"
1676,Koja tehnologija podržava ispijanje ohlađenog piva?
1677,Koji je jedan od načina na koji se video-pozivanje može upotrebiti?
1678,Šta je glavni cilj za sladost piva?
1679,Koliko muslimana je pobeglo sa Balkana sa osmanlijskom vojskom?
1680,Kada je Tito poslednji put posetio cara Selasija?
1681,Zašto je Kevin Kigan bio zabrinut za ligu u maju 2008. godine?
1682,Na čijem je radu zasnovana teorija Stenlija Šahtera?
1683,Koji je primer uslova koji mora biti ispunjen da bi se podaci Internet arhive smatrali prihvatljivim za podnošenje patentnim zavodima u Sjedinjenim Državama i Evropi?
1684,Džejms Tomson je bio brat koje poznate ličnosti?
1685,Koja kuća je bila osnivač Osmanskog carstva?
1686,"Šta je sveštenik uradio Titu kao detetu, kada je imao poteškoća da skine svešteničku odeždu?"
1687,Koje vrste životinja i biljaka su ograničeni na određenu geografsku zonu?
1688,Čija je odgovornost davanja značaja onome što memorija vidi kao ništa drugo do niz brojeva?
1689,Šta razlikuje životinje od bakterija i većine protista?
1690,Koje godine se održala jedna od prvih upotreba video-konferencija u društvenim uslugama?
1691,Kako se naziva period od Johan Sebastijan Baha do Betovena?
1692,Oni sa visokim nivoom raspršivanja identiteta klasifikuju se kao šta?
1693,Koji su u većini takođe davaoci digitalnog sandučeta?
1694,Na šta se pozivao renesansni humanizam?
1695,Kada je poslednji put Škotska odbacila model specijalizovanih škola?
1696,Da li je došlo do promene u formatu takmičenja nakon osnivanja Premijer lige?
1697,Koja tri roda ima srpskohrvatski?
1698,U kojoj godini je IFAB prvobitno odobrio fiksnu veličinu kao standardnu dimenziju terenu za međunarodne utakmice?
1699,Ko se obično deli po geografskim linijama u tri velike podgrupe?
1700,Na šta je naučna revolucija primorala ljude da čine?
1701,Na kom jeziku je Prokopijev savremenik Jordanes spominjao Slovene?
1702,Koji je nedostatak kontrole kritičnije infrastrukture putem računarskih programa?
1703,Kako se zvalo vojno partnerstvo između zemalja povezanih sa Sovjetskim Savezom?
1704,Koliko sadržaja na Jutjub-u dolazi izvan Sjedinjenih Država?
1705,Koji je drugi termin za kolektivnu svest?
1706,Koje su tri karakteristike koje se mogu koristiti za definisanje južne Evrope?
1707,Ko se fokusirao na identifikovanje podsticaja koji mogu uticati na učenje?
1708,U čemu se specijalizovao nemački filozof Vajc?
1709,Koji jezik se govori u Makedoniji?
1710,Koja su najpoznatija gimnastička takmičenja?
1711,Koliko dugo je Adrenalajz bio na vrhu američkih albumskih lista?
1712,Koju poziciju je Mia imao u klubu Arsenal pre nego što je postao trener?
1713,Kako se nazivaju neintenzivna osećanja koja nemaju kontekstualni stimulus?
1714,Šta znači TDM?
1715,Ko je koristio programe kao što su Karnivor i Narus Insajt da prisluškuje davaoca internet usluga?
1716,U kojoj deceniji su film i literatura pomogli oživljavanju fudbala u Britaniji?
1717,Šta je celeste?
1718,Gde Jutjub nudi korisnicima mogućnost da gledaju sadržaj?
1719,"Iz koga jezika potiče reč ""dialektos""?"
1720,Šta pomaže da se spreči korupcija pored radio-emisija?
1721,Koliko se broj evropskih VD kanala i gledalaca promenio od prvih emitovanja VDTV-e?
1722,Kompozicije slobodne forme  poput nokturna i preludija su bile prekretnica koje ere?
1723,"Kako se naziva jako pivo kada je delimično zamrznuto, a onda se led ponovo i ponovo uklanja?"
1724,Kada je improvizacija  bila uobičajena u izvođenju klasične muzike?
