id,title,text
301,Dijalekt,"Druga upotreba se odnosi se na jezik koji je društveno podređen regionalnom ili nacionalnom standardnom jeziku, često istorijski srodan ili povezan sa standardnim jezikom ali, zapravo nije izveden od njega. U tom smislu, za razliku od prve upotrebe, standardni jezik sam po sebi, ne bi bio smatran „dijalektom”, jer je dominantan jezik u određenoj državi ili regionu, bilo u smislu društvenog ili političkog statusa, zvaničnog statusa, prevlasti ili rasprostranjenoti, ili svega navedenog. U međuvremenu „dijalekti” podređeni standardnom jeziku uglavnom nisu varijacije standardnog jezika, već donekle odvojeni (ali često povezani) jezici sami po sebi. Na primer, većina različitih regionalnih romanskih jezika Italije, često kolokvijalno nazvanih italijanskim „dijalektima”, su, u stvari, zapravo ne izvedeni iz modernog standardnog italijanskog, već su se razvili iz vulgarnog latinskog, odvojeno i pojedinačno jedan od drugog i nezavisno od standardnog italijanskog, mnogo pre širenja nacionalnog standardizovanog jezika širom današnje Italije. Ovi različiti regionalni jezici izvedeni iz latinskog jezika stoga, u lingvističkom smislu, nisu zaista „dijalekti” standardnog italijanskog jezika, već su bolje definisani kao njihovi zasebni jezici. Nasuprot tome, sa širenjem standardnog italijanskog širom Italije u 20. veku, razvile su se razne regionalne verzije ili vrste standardnog italijanskog uglavnom kao mešavina nacionalnog, standardnog italijanskog jezika sa lokalnim regionalnim jezicima i lokalnim akcentima. Ove različitosti na standardnom italijanskom, poznatom kao regionalni italijanski, prikladnije bi se nazvale  „dijalekti”, jer su u stvari delimično ili uglavnom izvedene iz standardnog italijanskog."
302,Računar,"Firmaver je tehnologija koja ima kombinaciju i hardvera i softvera, kao što je BIOS čip, unutar računara. Ovaj čip (hardver) nalazi se na matičnoj ploči i ima BIOS podešen (softver) pohranjen u njemu."
303,Antropologija,"Od 1980-ih godina, postalo je uobičajeno da socijalni i kulturni antropolozi postavljaju etnografska istraživanja u severnoatlantskom regionu, često ispitujući veze između lokacija, umesto da ograničavaju istraživanje na jednu lokaciju. Isto tako, došlo je do promene fokusa širenjem izvan svakodnevnog života običnih ljudi; sve više, istraživanja se postavljaju u okvirima kao što su naučne laboratorije, društveni pokreti, vladine i nevladine organizacije i preduzeća."
304,Savez_fudbal,"Fudbal u savezu se igra u skladu sa skupom pravila poznatih kao Pravila igre. Utakmica se igra  korišćenjem sferične lopte obima od 68.5-69.5 centimetara (27.0-27.4 inča), poznata kao fudbal (ili fudbalska lopta). Dva tima od po jedanaest igrača se takmiče da ubace loptu u gol drugog tima (između stativa i ispod prečke), čime postižu gol. Tim koji je na kraju utakmice postigao više golova je pobednik; ako su oba tima postigla jednak broj golova, onda je utakmica nerešena. Svaki tim predvodi kapiten koji ima samo jednu zvaničnu odgovornost, u skladu sa pravilima igre: da učestvuje u bacanju novčića pre početnog udarca ili jedanaesteraca."
305,Josip_Broz_Tito,"Među Titovim uglednim unucima su Aleksandra Broz, istaknuta pozorišna rediteljka u Hrvatskoj; Svetlana Broz, kardiolog i pisac u Bosni i Hercegovini; i Josip „Joška” Broza, Edvard Broz i Natali Klasevski, zanatlija iz Bosne i Hercegovine."
306,Životinja,"Sve životinje imaju eukariotske ćelije, okružene karakterističnom ekstracelularnom matricom sastavljenom od kolagena i elastičnih glikoproteina. Ova matrica može biti kalcifikovana da formira strukture kao što su školjke, kosti i spikule. Tokom razvoja, ona formira relativno fleksibilan okvir na kojem ćelije mogu da se pomraju i reorganizuju, što omogućava formiranje  složenih struktura. Nasuprot tome, drugi višekćelijski organizmi, poput biljaka i gljiva, imaju ćelije koje ćelije koje se drže na mestu ćelijskih zidova, i tako se razvijaju progresivnim rastom. Takođe, karakteristično za životinjske ćelije su sledeće međućelijske veze: tesni spojevi, prazni spojevi i desmozomi."
307,Odeća,"Korišćenje krzna životinja u odeći datira iz praistorijskih vremena. U razvijenim zemljama se sada povezuje sa skupom, dizajnerskom odećom, iako krzno i dalje koriste starosedeoci u arktičkim zonama i višim visinama za toplotu i zaštitu. Nekada nekontroverzno, nedavno je bilo u fokusu kampanje na osnovu toga što ga aktivisti smatraju okrutnim i nepotrebnim. PETA, zajedno sa drugim grupama za prava životinja i za oslobođenje životinja, skrenuli su pažnju na uzgoj krzna i druge prakse koje smatraju okrutnim."
308,Osmansko_carstvo,"Poezija Osmanskog divana bila je veoma ritualizovana i simbolična umetnička forma. Od persijske poezije koja ju je u velikoj meri inspirisala, nasledila je bogatstvo simbola čija su značenja i međusobni odnosi-sličnosti i kontrasti bili više ili manje propisani. Divanska poezija je nastala kroz konstantno sastavljanje mnogih ovakvih slika unutar strogog metričkog okvira, omogućavajući tako da se pojave brojna potencijalna značenja. Velika većina divanske poezije bila je lirske prirode: ili gazele (koje čine najveći deo repertoara tradicije), ili kaside. Međutim, postojali su i drugi uobičajeni žanrovi, posebno mesnevi, neka vrsta stihovne romanse i time i raznovrsnost narativne poezije; dva najistaknutija primera ovog oblika su Lejli i Mejdžnun od Fuzulija i Husn u Ask od Šejha Galiba."
309,Antropologija,"Antropologija razvoja ima tendenciju da gleda na razvoj iz kritičke perspektive. Vrsta problema koji se razmatraju i implikacije za pristup jednostavno podrazumevaju razmatranje zašto, ako je ključni cilj razvoja ublažavanje siromaštva, siromaštvo se povećava? Zašto postoji takav jaz između planova i rezultata? Zašto su oni koji rade na razvoju tako voljni da ignorišu istoriju i lekcije koje bi mogla da ponudi? Zašto je razvoj toliko spoljno vođen, a ne zasnovan na unutrašnjim osnovama? Ukratko, zašto toliko planiranog razvoja ne uspeva?"
310,Davalac _internet _usluga,"Virtuelni DIU (VDIU) je procedura koja kupuje usluge od drugog DIU-a, koji se u ovom kontekstu ponekad naziva i veleprodajni DIU, koji omogućava klijentima VDIU-a da pristupe internetu koristeći usluge i infrastrukturu koje poseduje i kojom upravlja DIU-a na veliko. VDIU-a liče na operatere mobilnih virtuelnih mreža i konkurentne lokalne operatere za govornu komunikaciju."
311,Arhitektura,"Kada se prvi put praktikovala moderna arhitektura, to je bio avangardni pokret sa moralnim, filozofskim i estetskim osnovama. Neposredno nakon Prvog svetskog rata, pionirski modernistički arhitekti su pokušali da razviju potpuno novi stil koji bi bio pogodan za novi posleratni društveni i ekonomski poredak, fokusiran na zadovoljavanje potreba srednje i radničke klase. Oni su odbacivali arhitektonsku praksu akademskog usavršavanja istorijskih stilova koji su služili brzo opadajućem aristokratskom poretku. Pristup modernističkih arhitekata bio je da svedu zgrade na čiste forme, uklanjajući istorijske reference i ukrase u korist funkcionalističkih detalja. Zgrade su prikazivale svoje funkcionalne i strukturne elemente, izlažući čelične grede i betonske površine umesto da ih sakrivaju iza dekorativnih oblika."
312,Materijalizam,"Francuski sveštenik Pjer Gasendi (1592-1665) predstavljao je materijalističku tradiciju u suprotnosti sa pokušajima Renea Dekarta (1596-1650) da prirodnim naukama pruži dualističke temelje. To su sledili materialisti i ateisti:  Žan Meslije (1664-1729), Žilijen Ofrej de La Metri, nemačko-francuski Pol Henri Tiri Baron d'Holbah (1723-1789), enciklopedista Denis Didro (1713-1784), i drugi francuski prosvetiteljski mislioci; kao i (u Engleskoj) Džon „Valking“ Stjuart (1747-1822), čije je insistiranje da materiju vidi kao da je nadaren moralnim dimenzijom imalo veliki uticaj na filozofsku poeziju Vilijama Vordsvorta (1770-1850)."
313,Klasična_muzika,"Ipak, partitura ne daje potpuna i tačna uputstva o tome kako se izvodi istorijsko delo. Čak i ako je tempo napisan italijanskom oznakom (na primer, Allegro), ne znamo tačno koliko brzo bi komad  trebalo da se svira. Takođe, u baroknom periodu, mnoga dela koja su bila dizajnirana za pratnju uz basso continuo ne preciziraju koji instrumenti treba da izvode pratnju ili kako tačno treba da svira akordni instrument (čembalo, lauta i dr.) čiji akordi nisu zapisani u partiji (za sviranje se koristi samo figurirani bas simbol  ispod basnog dela za vođenje izvođača koji svira akorde). Izvođač i/ili dirigent imaju niz opcija za muzičko izražavanje i interpretaciju partiture, uključujući fraziranje melodija, vreme provedeno tokom fermata (zadržanih nota) ili pauza, i upotrebu (ili odluku da se ne koriste) efekata kao što su vibrato ili glisando (ovi efekti su mogućii na različitim žičanim, gudačkim i duvačkim instrumentima i sa ljudskim glasom)."
314,Ljudi_crne_rase,"Od druge polovine 20. veka do danas došlo je do postepenog pomaka ka poboljšanim ljudskim pravima za Aboridžine. Na referendumu iz 1967. godine, preko 90% australijskog stanovništva glasalo je za ukidanje ustavne diskriminacije i uključivanje Aboridžana u nacionalni popis stanovništva. Tokom ovog perioda, mnogi aboridžinski aktivisti počeli su da prihvataju termin „crni” i da koriste svoje poreklo kao izvor ponosa. Aktivista Bob Maza rekao je:"
315,Premijer_Liga,"Zbog insistiranja Međunarodne federacije fudbalskih asocijacija (FIFA), međunarodnog rukovodećeg tela fudbala, da domaće lige smanje broj utakmica koje klubovi igraju, broj klubova je u 1995. godini smanjen na 20, kada su četiri tima ispala iz lige i samo dva tima napredovala. Dana 8. juna 2006. godine, FIFA je zatražila da se sve glavne evropske lige, uključujući italijansku Seriju A i špansku La Ligu, smanje na 18 timova do početka sezone 2007./2008. godine. Premijer liga je odgovorila  objavljivanjem svoje namere da se protivi tom smanjenju. Na kraju, sezona 2007./2008. godine ponovo je počela sa 20 timova."
316,Osmansko_carstvo,"Srpska revolucija (1804. godine-1815. godine) označila je početak ere nacionalnog buđenja na Balkanu tokom Istočnog pitanja. Sizerenstvo Srbije kao nasledne monarhije pod sopstvenom dinastijom bilo je priznato po zakonu 1830. godine. Godine 1821., Grci su objavili rat sultanu. Pobuna koja je nastala u Moldaviji kao diverzija, praćena je glavnom revolucijom na Peloponezu, koji je, uz severni deo Korintskog zaliva, postao prvi deo Osmanskog carstva koji je stekao nezavisnost (u 1829. godini). Do sredine 19. veka, Evropljani su Osmansko carstvo nazvali „bolestan čovek”. Sizerenske države Kneževina Srbija, Vlaška, Moldavija i Crna Gora krenule su ka nezavisnosti po zakonu tokom 1860-ih godina i 1870-ih godina."
317,Aerodrom,"Aerodromi su igrali značajne uloge u filmovima i televizijskim programima zbog svoje prirode kao transportnog i međunarodnog čvorišta, a ponekad i zbog karakterističnih arhitektonskih karakteristika određenih aerodroma. Jedan od takvih primer je Terminal, film o čoveku koji postaje trajno prizemljen na aerodromskom terminalu i mora da preživi samo od hrane i skloništa koje obezbeđuje aerodrom. Oni su takođe jedan od glavnih elemenata u filmovima kao što su Veoma značajne osobe, Aerodrom (1970. godina), Umri muški 2, Avion sa dušom, Džeki Braun, Uhvati Šortija, Sam u kući, Lažov, Lažov, Putnik 57, Poslednja ekskurzija (2000. godina), Maloletnici bez pratnje, Uhvati me ako možeš, Langorijevo izvođenje. Oni su takođe imali važne uloge u televizijskim serijima kao što su izgubljeni, Neverovatna trka, Sledeći top model Amerike, Ciklus 10, koji imaju značajne delove svoje priče postavljene u aerodromima. U drugim programima i filmovima, aerodromi su samo indikativni za putovanja, na primer. Dobri Vil Hanting."
318,Južna_Evropa,"Izbijanje Prvog svetskog rata 1914. godine ubrzano je usponom nacionalizma u jugoistočnoj Evropi, dok su velike sile zauzimale strane. Saveznici su pobedili Centralne sile 1918. godine. Tokom Pariske mirovne konferencije Velika četvorka je nametnula svoje uslove u nizu sporazuma, posebno u Versajskom sporazumu."
319,Identitet_(društvena_nauka),"Implikacije su višestruke, budući da različite istraživačke tradicije sada [kada?] intenzivno koriste perspektivu identiteta za ispitivanje pojava [potreban citat]. Jedna od implikacija identiteta i konstrukcije identiteta može se uočiti u radnim okruženjima. Ovo postaje sve izazovnije u stigmatizovanim poslovima ili „prljavim poslovima“ (Hughes, 1951). Trejsi i Tretevej (2005) navode da se „pojedinci privlače ka ili odbijaju od određenih poslova delimično u zavisnosti od toga u kojoj meri oni potvrđuju 'poželjno organizaciono sopstvo'” (Trejsi i Tretevej, 2005, str. 169). Neki poslovi nose različite stigme ili priznanja. U svojoj analizi, Trejsi koristi primer korekcionih službenika koji pokušavaju da se oslobode stigme „proslavljenih sobarica“ (Trejsi i Tretevej, 2005). „Proces kojim ljudi dolaze do opravdanja i vrednosti za različite izbore zanimanja.“ Među tim vrednostima su zadovoljstvo na poslu i ukupni kvalitet života (Trejsi i Skot, 2006, str. 33). Ljudi u ovakvim vrstama poslova primorani su da pronađu načine kako bi stvorili identitet sa kojim mogu da žive. „Oblikovanje pozitivnog osećaja sopstva na poslu je izazovnije kada se nečiji rad smatra ‘prljavim’ prema društvenim standardima” (Trejsi i Skot, 2006, str. 7). „Drugim rečima, upravljanje stigmatizacijom nije samo način da se zaposlenom omogući da se oseća dobro u tom poslu. Ako zaposleni moraju da se suočavaju sa diskursima koji dovode u pitanje održivost njihovog rada i/ili nailaze na prepreke u menadžmentu stigme kroz preobražavanje prljavog rada u značku časti, verovatno je da će okrivljavanje klijenta smatrati efikasnim putem za potvrđivanje svog identiteta“ (Trejsi i Skot, 2006, str. 33)."
320,Tajms,"Tajms je bio prvi list koji je poslao ratne dopisnike da izveštavaju o određenim sukobima. V. H. Rasel, dopisnik lista sa vojskom u Krimskom ratu, bio je izuzetno uticajan zahvaljujući svojim izveštajima koje je slao nazad u Englesku."
321,Srpskohrvatski,"Kao i većina slovenskih jezika, za imenice uglavnom postoje tri roda: muški, ženski i srednji, razlika koja je i dalje prisutna čak i u množini (za razliku od ruskog i, delimično, čakavskog dijalekta). Takođe imaju dva broja: jedninu i množinu. Međutim, neki smatraju da postoje tri broja (i paukal ili dvojina), pošto se (još sačuvan u bliskom slovenačkom jeziku) posle dva (dvije/dve), tri i četiri, i svih brojeva koji se završavaju sa njima (npr. dvadeset dva, devedeset tri, sto četiri) upotrebljava genitiv jednine, a posle svih ostalih brojeva (pet i naviše) upotrebljava se genitiv jednine. (Broj jedan se tretira kao pridev.) Pridevi se stavljaju ispred imenice koju modifikuju i moraju da se slažu i u padežu i u broju sa njom."
322,Računar,"Neki računari su dizajnirani da distribuiraju svoj rad preko nekoliko CPJ u konfiguraciji za više procesa, tehnika koja se nekada koristila samo u velikim i moćnim mašinama kao što su superračunari, mejnfrejm računari i serveri. Višeprocesorski i višejezgarni (više CPJ na jednom integrisanom kolu) lični i laptop računari sada su široko dostupni, i kao rezultat toga sve više se koriste na manjim tržištima."
